Filename,SurveyID,MinLon,MaxLon,MinLat,MaxLat,CoordinateSystem,Theme,Datatype,Mb,URL,constantDataset,LABEL,DATE,CELLSIZE_DECDEGREES,LinespacingMetres,CoordsysData,Licence,CellsizeMetres
GSWA_P1135tmig.ers,1135,125.770438,129.015309,-27.020817,-24.496751,     GDA94, MAGNETICS,      GRID,47.208,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1135tmig.ers,,GSWA_Musgrave_Extensions_magnetic_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1135tmig.isi,1135,125.770438,129.015309,-27.020817,-24.496751,     GDA94, MAGNETICS,      GRID,47.208,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1135tmig.ers,,GSWA_Musgrave_Extensions_magnetic_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136demg,1136,119.490148,123.010406,-25.009841,-23.256376,     GDA94, ELEVATION,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136demg.ers,,GSWA_South_Officer_Basin_elevation_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136demg.ers,1136,119.490148,123.010406,-25.009841,-23.256376,     GDA94, ELEVATION,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136demg.ers,,GSWA_South_Officer_Basin_elevation_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136demg.isi,1136,119.490148,123.010406,-25.009841,-23.256376,     GDA94, ELEVATION,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136demg.ers,,GSWA_South_Officer_Basin_elevation_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136doseg,1136,119.490194,123.010452,-25.009905,-23.25644,     GDA94,RADIOMETRICS,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136doseg.ers,,GSWA_South_Officer_Basin_doserate_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136doseg.ers,1136,119.490194,123.010452,-25.009905,-23.25644,     GDA94,RADIOMETRICS,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136doseg.ers,,GSWA_South_Officer_Basin_doserate_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136doseg.isi,1136,119.490194,123.010452,-25.009905,-23.25644,     GDA94,RADIOMETRICS,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136doseg.ers,,GSWA_South_Officer_Basin_doserate_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136pctkg,1136,119.490194,123.010452,-25.009905,-23.25644,     GDA94,RADIOMETRICS,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136pctkg.ers,,GSWA_South_Officer_Basin_percent_potassium_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136pctkg.ers,1136,119.490194,123.010452,-25.009905,-23.25644,     GDA94,RADIOMETRICS,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136pctkg.ers,,GSWA_South_Officer_Basin_percent_potassium_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136pctkg.isi,1136,119.490194,123.010452,-25.009905,-23.25644,     GDA94,RADIOMETRICS,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136pctkg.ers,,GSWA_South_Officer_Basin_percent_potassium_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136ppmthg,1136,119.490194,123.010452,-25.009905,-23.25644,     GDA94,RADIOMETRICS,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136ppmthg.ers,,GSWA_South_Officer_Basin_ppm_thorium_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136ppmthg.ers,1136,119.490194,123.010452,-25.009905,-23.25644,     GDA94,RADIOMETRICS,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136ppmthg.ers,,GSWA_South_Officer_Basin_ppm_thorium_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136ppmthg.isi,1136,119.490194,123.010452,-25.009905,-23.25644,     GDA94,RADIOMETRICS,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136ppmthg.ers,,GSWA_South_Officer_Basin_ppm_thorium_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136ppmurag,1136,119.490194,123.010452,-25.009905,-23.25644,     GDA94,RADIOMETRICS,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136ppmurag.ers,,GSWA_South_Officer_Basin_ppm_uranium_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136ppmurag.ers,1136,119.490194,123.010452,-25.009905,-23.25644,     GDA94,RADIOMETRICS,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136ppmurag.ers,,GSWA_South_Officer_Basin_ppm_uranium_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136ppmurag.isi,1136,119.490194,123.010452,-25.009905,-23.25644,     GDA94,RADIOMETRICS,      GRID,35.609,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136ppmurag.ers,,GSWA_South_Officer_Basin_ppm_uranium_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136tmig,1136,119.490148,123.010841,-25.009639,-23.256376,     GDA94, MAGNETICS,      GRID,35.584,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136tmig.ers,,GSWA_South_Officer_Basin_magnetic_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136tmig.ers,1136,119.490148,123.010841,-25.009639,-23.256376,     GDA94, MAGNETICS,      GRID,35.584,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136tmig.ers,,GSWA_South_Officer_Basin_magnetic_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
GSWA_P1136tmig.isi,1136,119.490148,123.010841,-25.009639,-23.256376,     GDA94, MAGNETICS,      GRID,35.584,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1136tmig.ers,,GSWA_South_Officer_Basin_magnetic_grid_geodetic,2006,0.000833,400,GDA94,GSWA licence for geophysical data being released by GADDS,80
NT_P1137demg,1137,129.995668,131.561708,-12.194915,-11.136172,     GDA94, ELEVATION,      GRID,9.571,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137demg.ers,,NT_Tiwi_Islands_Elevation_Grid_Geodetic,2006,0.000833,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137demg.ers,1137,129.995668,131.561708,-12.194915,-11.136172,     GDA94, ELEVATION,      GRID,9.571,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137demg.ers,,NT_Tiwi_Islands_Elevation_Grid_Geodetic,2006,0.000833,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137demg.isi,1137,129.995668,131.561708,-12.194915,-11.136172,     GDA94, ELEVATION,      GRID,9.571,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137demg.ers,,NT_Tiwi_Islands_Elevation_Grid_Geodetic,2006,0.000833,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137doseg,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94,RADIOMETRICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137doseg.ers,,NT_Tiwi_Islands_Doserate_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137doseg.ers,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94,RADIOMETRICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137doseg.ers,,NT_Tiwi_Islands_Doserate_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137doseg.isi,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94,RADIOMETRICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137doseg.ers,,NT_Tiwi_Islands_Doserate_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137MAG..DIR,1137,129.995668,131.560881,-12.195547,-11.136172,     GDA94, MAGNETICS,    VECTOR,197.763,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137MAG..DIR,,NT_Tiwi_Islands_magnetic_line_data,2006,Unknown,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,Unknown
NT_P1137MAG..DIR.isi,1137,129.995668,131.560881,-12.195547,-11.136172,     GDA94, MAGNETICS,    VECTOR,197.763,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137MAG..DIR,,NT_Tiwi_Islands_magnetic_line_data,2006,Unknown,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,Unknown
NT_P1137MAG.isi,1137,129.995668,131.560881,-12.195547,-11.136172,     GDA94, MAGNETICS,    VECTOR,197.763,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137MAG..DIR,,NT_Tiwi_Islands_magnetic_line_data,2006,Unknown,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,Unknown
NT_P1137pctkg,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94,RADIOMETRICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137pctkg.ers,,NT_Tiwi_Islands_Percent_Potassium_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137pctkg.ers,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94,RADIOMETRICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137pctkg.ers,,NT_Tiwi_Islands_Percent_Potassium_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137pctkg.isi,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94,RADIOMETRICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137pctkg.ers,,NT_Tiwi_Islands_Percent_Potassium_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137ppmthg,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94,RADIOMETRICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137ppmthg.ers,,NT_Tiwi_Islands_ppm_Thorium_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137ppmthg.ers,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94,RADIOMETRICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137ppmthg.ers,,NT_Tiwi_Islands_ppm_Thorium_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137ppmthg.isi,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94,RADIOMETRICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137ppmthg.ers,,NT_Tiwi_Islands_ppm_Thorium_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137ppmug,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94,RADIOMETRICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137ppmug.ers,,NT_Tiwi_Islands_ppm_Uranium_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137ppmug.ers,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94,RADIOMETRICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137ppmug.ers,,NT_Tiwi_Islands_ppm_Uranium_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137ppmug.isi,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94,RADIOMETRICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137ppmug.ers,,NT_Tiwi_Islands_ppm_Uranium_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137RAD..DIR,1137,129.995668,131.560881,-12.195547,-11.136172,     GDA94,RADIOMETRICS,    VECTOR,23.295,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137RAD..DIR,,NT_Tiwi_Islands_radiometric_line_data,2006,Unknown,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,Unknown
NT_P1137RAD..DIR.isi,1137,129.995668,131.560881,-12.195547,-11.136172,     GDA94,RADIOMETRICS,    VECTOR,23.295,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137RAD..DIR,,NT_Tiwi_Islands_radiometric_line_data,2006,Unknown,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,Unknown
NT_P1137RAD.isi,1137,129.995668,131.560881,-12.195547,-11.136172,     GDA94,RADIOMETRICS,    VECTOR,23.295,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137RAD..DIR,,NT_Tiwi_Islands_radiometric_line_data,2006,Unknown,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,Unknown
NT_P1137tmig,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94, MAGNETICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137tmig.ers,,NT_Tiwi_Islands_Magnetic_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137tmig.ers,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94, MAGNETICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137tmig.ers,,NT_Tiwi_Islands_Magnetic_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
NT_P1137tmig.isi,1137,129.995668,131.561438,-12.195296,-11.136172,     GDA94, MAGNETICS,      GRID,9.566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1137tmig.ers,,NT_Tiwi_Islands_Magnetic_Grid_Geodetic,2006,0.0008333,400,GDA94,Northern Territory Geological Survey - User licence for digital Geophysical Data,80
MRTASP1142DEM..DIR,1142,147.699151,148.53066,-40.633243,-39.696076,     GDA94, ELEVATION,    VECTOR,123.63,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142DEM..DIR,,MRTAS_Flinders_Island_elevation_line_data,2007,Unknown,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",Unknown
MRTASP1142DEM.isi,1142,147.699151,148.53066,-40.633243,-39.696076,     GDA94, ELEVATION,    VECTOR,123.63,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142DEM..DIR,,MRTAS_Flinders_Island_elevation_line_data,2007,Unknown,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",Unknown
MRTASP1142demg,1142,147.748417,148.498894,-40.592563,-39.699158,     GDA94, ELEVATION,      GRID,15.462,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142demg.ers,,MRTAS_Flinders_Island_elevation_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142demg.ers,1142,147.748417,148.498894,-40.592563,-39.699158,     GDA94, ELEVATION,      GRID,15.462,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142demg.ers,,MRTAS_Flinders_Island_elevation_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142demg.isi,1142,147.748417,148.498894,-40.592563,-39.699158,     GDA94, ELEVATION,      GRID,15.462,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142demg.ers,,MRTAS_Flinders_Island_elevation_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142doseg,1142,147.749078,148.499138,-40.59237,-39.724384,     GDA94,RADIOMETRICS,      GRID,15.014,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142doseg.ers,,MRTAS_Flinders_Island_doserate_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142doseg.ers,1142,147.749078,148.499138,-40.59237,-39.724384,     GDA94,RADIOMETRICS,      GRID,15.014,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142doseg.ers,,MRTAS_Flinders_Island_doserate_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142doseg.isi,1142,147.749078,148.499138,-40.59237,-39.724384,     GDA94,RADIOMETRICS,      GRID,15.014,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142doseg.ers,,MRTAS_Flinders_Island_doserate_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142MAG..DIR,1142,147.699151,148.53066,-40.633243,-39.696076,     GDA94, MAGNETICS,    VECTOR,123.63,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142MAG..DIR,,MRTAS_Flinders_Island_magnetic_line_data,2007,Unknown,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",Unknown
MRTASP1142MAG.isi,1142,147.699151,148.53066,-40.633243,-39.696076,     GDA94, MAGNETICS,    VECTOR,123.63,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142MAG..DIR,,MRTAS_Flinders_Island_magnetic_line_data,2007,Unknown,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",Unknown
MRTASP1142pctkg,1142,147.749078,148.499138,-40.592495,-39.704091,     GDA94,RADIOMETRICS,      GRID,15.367,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142pctkg.ers,,MRTAS_Flinders_Island_potassium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142pctkg.ers,1142,147.749078,148.499138,-40.592495,-39.704091,     GDA94,RADIOMETRICS,      GRID,15.367,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142pctkg.ers,,MRTAS_Flinders_Island_potassium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142pctkg.isi,1142,147.749078,148.499138,-40.592495,-39.704091,     GDA94,RADIOMETRICS,      GRID,15.367,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142pctkg.ers,,MRTAS_Flinders_Island_potassium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142ppmthg,1142,147.749078,148.499138,-40.592495,-39.704091,     GDA94,RADIOMETRICS,      GRID,15.367,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142ppmthg.ers,,MRTAS_Flinders_Island_thorium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142ppmthg.ers,1142,147.749078,148.499138,-40.592495,-39.704091,     GDA94,RADIOMETRICS,      GRID,15.367,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142ppmthg.ers,,MRTAS_Flinders_Island_thorium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142ppmthg.isi,1142,147.749078,148.499138,-40.592495,-39.704091,     GDA94,RADIOMETRICS,      GRID,15.367,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142ppmthg.ers,,MRTAS_Flinders_Island_thorium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142ppmug,1142,147.749078,148.499138,-40.592495,-39.704091,     GDA94,RADIOMETRICS,      GRID,15.367,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142ppmug.ers,,MRTAS_Flinders_Island_uranium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142ppmug.ers,1142,147.749078,148.499138,-40.592495,-39.704091,     GDA94,RADIOMETRICS,      GRID,15.367,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142ppmug.ers,,MRTAS_Flinders_Island_uranium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142ppmug.isi,1142,147.749078,148.499138,-40.592495,-39.704091,     GDA94,RADIOMETRICS,      GRID,15.367,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142ppmug.ers,,MRTAS_Flinders_Island_uranium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142RAD..DIR,1142,147.69931,148.530729,-40.632646,-39.696008,     GDA94,RADIOMETRICS,    VECTOR,16.562,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142RAD..DIR,,MRTAS_Flinders_Island_radiometric_line_data,2007,Unknown,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",Unknown
MRTASP1142RAD.isi,1142,147.69931,148.530729,-40.632646,-39.696008,     GDA94,RADIOMETRICS,    VECTOR,16.562,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142RAD..DIR,,MRTAS_Flinders_Island_radiometric_line_data,2007,Unknown,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",Unknown
MRTASP1142tmig,1142,147.699151,148.530884,-40.633234,-39.696076,     GDA94, MAGNETICS,      GRID,17.974,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142tmig.ers,,MRTAS_Flinders_Island_magnetic_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142tmig.ers,1142,147.699151,148.530884,-40.633234,-39.696076,     GDA94, MAGNETICS,      GRID,17.974,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142tmig.ers,,MRTAS_Flinders_Island_magnetic_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1142tmig.isi,1142,147.699151,148.530884,-40.633234,-39.696076,     GDA94, MAGNETICS,      GRID,17.974,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1142tmig.ers,,MRTAS_Flinders_Island_magnetic_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143DEM..DIR,1143,146.929985,148.370815,-41.894035,-40.725848,     GDA94, ELEVATION,    VECTOR,687.517,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143DEM..DIR,,MRTAS_North_East_Tasmania_elevation_line_data,2007,Unknown,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",Unknown
MRTASP1143DEM.isi,1143,146.929985,148.370815,-41.894035,-40.725848,     GDA94, ELEVATION,    VECTOR,687.517,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143DEM..DIR,,MRTAS_North_East_Tasmania_elevation_line_data,2007,Unknown,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",Unknown
MRTASP1143demg,1143,146.929985,148.371004,-41.893578,-40.725848,     GDA94, ELEVATION,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143demg.ers,,MRTAS_North_East_Tasmania_elevation_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143demg.ers,1143,146.929985,148.371004,-41.893578,-40.725848,     GDA94, ELEVATION,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143demg.ers,,MRTAS_North_East_Tasmania_elevation_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143demg.isi,1143,146.929985,148.371004,-41.893578,-40.725848,     GDA94, ELEVATION,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143demg.ers,,MRTAS_North_East_Tasmania_elevation_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143doseg,1143,146.930016,148.371035,-41.893889,-40.726159,     GDA94,RADIOMETRICS,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143doseg.ers,,MRTAS_North_East_Tasmania_doserate_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143doseg.ers,1143,146.930016,148.371035,-41.893889,-40.726159,     GDA94,RADIOMETRICS,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143doseg.ers,,MRTAS_North_East_Tasmania_doserate_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143doseg.isi,1143,146.930016,148.371035,-41.893889,-40.726159,     GDA94,RADIOMETRICS,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143doseg.ers,,MRTAS_North_East_Tasmania_doserate_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
