NAME,Surveyid,MINLON,MAXLON,MINLAT,MAXLAT,CS,THEME,DATATYPE,KSIZE,DODS_URL,LABEL,DATE,CELLSIZE,FLAVOUR,LINESPACING,CSDATA,LICENCENO,CELLSIZE_M
GSWA_South_Yilgarn_Merge_ppmthg.ers,1065_1066_1067,117.577337,121.633008,-34.792284,-29.97831,     GDA94,RADIOMETRICS,      GRID,112510,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_South_Yilgarn_Merge_ppmthg.ers,GSWA_Complete_South_Yilgarn_ppm_Thorium_Merged_Grid_Geodetic,From_1983_To_2005,0.000833,Unknown,100_150_200_300_400,GDA94,2,80
GSWA_P1065_1071ppmug.ers,1065_1071,119.679213,121.689713,-33.038942,-30.976442,     GDA94,RADIOMETRICS,      GRID,66380,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1065_1071ppmug.ers,GSWA_Boorabbin_Lake_Johnston_ppm_Uranium_Grid_Geodetic,1996_2004,0.0005,Unknown,200_400,GDA94,2,50
GSWA_P1065_1071demg.ers,1065_1071,119.679213,121.689713,-33.038942,-30.976442,     GDA94, ELEVATION,      GRID,66380,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1065_1071demg.ers,GSWA_Boorabbin_Lake_Johnston_Elevation_Grid_Geodetic,1996_2004,0.0005,Unknown,200_400,GDA94,2,50
GSWA_P1065_1071doseg.ers,1065_1071,119.679213,121.689713,-33.038942,-30.976442,     GDA94,RADIOMETRICS,      GRID,66380,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1065_1071doseg.ers,GSWA_Boorabbin_Lake_Johnston_Doserate_Grid_Geodetic,1996_2004,0.0005,Unknown,200_400,GDA94,2,50
GSWA_P1065_1071pctkg.ers,1065_1071,119.679213,121.689713,-33.038942,-30.976442,     GDA94,RADIOMETRICS,      GRID,66380,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1065_1071pctkg.ers,GSWA_Boorabbin_Lake_Johnston_Percent_Potassium_Grid_Geodetic,1996_2004,0.0005,Unknown,200_400,GDA94,2,50
GSWA_P1065_1071tmig.ers,1065_1071,119.679213,121.689713,-33.038942,-30.976442,     GDA94, MAGNETICS,      GRID,66380,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1065_1071tmig.ers,GSWA_Boorabbin_Lake_Johnston_Magnetic_Grid_Geodetic,1995_2004,0.0005,Unknown,200_400,GDA94,2,50
GSWA_P1067_1081_Merge_demg.ers,1067_1081,118.445333,121.60854,-34.792486,-32.941727,     GDA94, ELEVATION,      GRID,33749,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1067_1081_Merge_demg.ers,GSWA_Newdegate_Ravensthorpe_Bremer_Bay_Merge_Elevation_Grid_Geodetic,1999_2005,0.000833,Unknown,300_400,GDA94,2,80
GSWA_P1067_1081_Merge_doseg.ers,1067_1081,118.445333,121.60854,-34.792486,-32.941727,     GDA94,RADIOMETRICS,      GRID,33749,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1067_1081_Merge_doseg.ers,GSWA_Newdegate_Ravensthorpe_Bremer_Bay_Merge_Doserate_Grid_Geodetic,1999_2005,0.000833,Unknown,300_400,GDA94,2,80
GSWA_P1067_1081_Merge_pctkg.ers,1067_1081,118.445333,121.60854,-34.792486,-32.941727,     GDA94,RADIOMETRICS,      GRID,33749,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1067_1081_Merge_pctkg.ers,GSWA_Newdegate_Ravensthorpe_Bremer_Bay_Merge_percent Potassium_Grid_Geodetic,1999_2005,0.000833,Unknown,300_400,GDA94,2,80
GSWA_P1067_1081_Merge_ppmthg.ers,1067_1081,118.445333,121.60854,-34.792486,-32.941727,     GDA94,RADIOMETRICS,      GRID,33749,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1067_1081_Merge_ppmthg.ers,GSWA_Newdegate_Ravensthorpe_Bremer_Bay_Merge_ppm_Thorium_Grid_Geodetic,1999_2005,0.000833,Unknown,300_400,GDA94,2,80
GSWA_P1067_1081_Merge_ppmug.ers,1067_1081,118.445333,121.60854,-34.792486,-32.941727,     GDA94,RADIOMETRICS,      GRID,33749,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1067_1081_Merge_ppmug.ers,GSWA_Newdegate_Ravensthorpe_Bremer_Bay_Merge_ppm_Uranium_Grid_Geodetic,1999_2005,0.000833,Unknown,300_400,GDA94,2,80
GSWA_P1067_1081_Merge_tmig.ers,1067_1081,118.445333,121.60854,-34.792486,-32.941727,     GDA94, MAGNETICS,      GRID,33749,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1067_1081_Merge_tmig.ers,GSWA_Newdegate_Ravensthorpe_Bremer_Bay_Merge_Magnetic_Grid_Geodetic,1999_2005,0.000833,Unknown,300_400,GDA94,2,80
GSWA_P1091_1080_Merge_demg.ers,1080_1091,119.968163,122.3814,-21.104362,-19.615255,     GDA94, ELEVATION,      GRID,20720,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1091_1080_Merge_demg.ers,GSWA_North_Paterson_Anketell_Merge_elevation_grid_geodetic,2002_2005,0.000833,Unknown,150_400,GDA94,2,80
GSWA_P1091_1080_Merge_doseg.ers,1080_1091,119.965852,122.381589,-21.104435,-19.614494,     GDA94,RADIOMETRICS,      GRID,20753,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1091_1080_Merge_doseg.ers,GSWA_North_Paterson_Anketell_Merge_doserate_grid_geodetic,2002_2005,0.000833,Unknown,150_400,GDA94,2,80
GSWA_P1091_1080_Merge_pctkg.ers,1080_1091,119.965852,122.381589,-21.104435,-19.614494,     GDA94,RADIOMETRICS,      GRID,20753,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1091_1080_Merge_pctkg.ers,GSWA_North_Paterson_Anketell_Merge_percent_potassium_grid_geodetic,2002_2005,0.000833,Unknown,150_400,GDA94,2,80
GSWA_P1091_1080_Merge_ppmthg.ers,1080_1091,119.965852,122.381589,-21.104435,-19.614494,     GDA94,RADIOMETRICS,      GRID,20753,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1091_1080_Merge_ppmthg.ers,GSWA_North_Paterson_Anketell_Merge_ppm_thorium_grid_geodetic,2002_2005,0.000833,Unknown,150_400,GDA94,2,80
GSWA_P1091_1080_Merge_ppmug.ers,1080_1091,119.965852,122.381589,-21.104435,-19.614494,     GDA94,RADIOMETRICS,      GRID,20753,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1091_1080_Merge_ppmug.ers,GSWA_North_Paterson_Anketell_Merge_ppm_uranium_grid_geodetic,2002_2005,0.000833,Unknown,150_400,GDA94,2,80
GSWA_P1091_1080_Merge_tmig.ers,1080_1091,119.968163,122.3814,-21.104696,-19.613089,     GDA94, MAGNETICS,      GRID,20755,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1091_1080_Merge_tmig.ers,GSWA_North_Paterson_Anketell_Merge_magnetic_grid_geodetic,2002_2005,0.000833,Unknown,150_400,GDA94,2,80
NT_P1150_1156_1157_Tanumbirini_pctkg.ers,1150_1156_1157,133.205123,135.229209,-17.222056,-15.365464,     GDA94,RADIOMETRICS,      GRID,21667,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1150_1156_1157_Tanumbirini_pctkg.ers,NT_Tanumbirini_pct_Potassium_Grid_geodetic,2007_1983_1985,0.000833,Unknown,400_300_500,GDA94,224,80
NT_P1150_1156_1157_Tanumbirini_ppmthg.ers,1150_1156_1157,133.205123,135.229209,-17.222056,-15.365464,     GDA94,RADIOMETRICS,      GRID,21667,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1150_1156_1157_Tanumbirini_ppmthg.ers,NT_Tanumbirini_ppm_Thorium_Grid_geodetic,2007_1983_1985,0.000833,Unknown,400_300_500,GDA94,224,80
NT_P1150_Tanumbirini_demg.ers,1150_1156_1157,133.970861,135.023773,-17.222887,-15.476919,     GDA94, ELEVATION,      GRID,10612,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1150_Tanumbirini_demg.ers,NT_Tanumbirini_Elevation_Grid_geodetic,2007_1983_1985,0.000833,Unknown,400_300_500,GDA94,224,80
NT_P1150_Tanumbirini_DEM..DIR,1150_1156_1157,133.970861,135.023061,-17.22302,-15.476919,     GDA94, ELEVATION,    VECTOR,332577,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1150_Tanumbirini_DEM..DIR,NT_Tanumbirini_Elevation_Line_Data,2007_1983_1985,Unknown,Unknown,400_300_500,GDA94,224,Unknown
NT_P1150_1156_1157_Tanumbirini_tmig.ers,1150_1156_1157,133.205123,135.229209,-17.22289,-15.365464,     GDA94, MAGNETICS,      GRID,21676,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1150_1156_1157_Tanumbirini_tmig.ers,NT_Tanumbirini_Magnetic_Grid_geodetic,2007_1983_1985,0.000833,Unknown,400_300_500,GDA94,224,80
NT_P1150_1156_1157_Tanumbirini_RAD..DIR,1150_1156_1157,133.205123,135.228525,-17.222782,-15.365464,     GDA94,RADIOMETRICS,    VECTOR,151404,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1150_1156_1157_Tanumbirini_RAD..DIR,NT_Tanumbirini_Radiometric_Line_Data,2007_1983_1985,Unknown,Unknown,400_300_500,GDA94,224,Unknown
NT_P1150_1156_1157_Tanumbirini_ppmug.ers,1150_1156_1157,133.205123,135.229209,-17.222056,-15.365464,     GDA94,RADIOMETRICS,      GRID,21667,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1150_1156_1157_Tanumbirini_ppmug.ers,NT_Tanumbirini_ppm_Uranium_Grid_geodetic,2007_1983_1985,0.000833,Unknown,400_300_500,GDA94,224,80
NT_P1150_1156_1157_Tanumbirini_doseg.ers,1150_1156_1157,133.205123,135.229313,-17.222221,-15.365464,     GDA94,RADIOMETRICS,      GRID,21685,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1150_1156_1157_Tanumbirini_doseg.ers,NT_Tanumbirini_Dose_Rate_Grid_geodetic,2007_1983_1985,0.000833,Unknown,400_300_500,GDA94,224,80
NT_P1150_1156_1157_Tanumbirini_MAG..DIR,1150_1156_1157,133.205123,135.228525,-17.22302,-15.365464,     GDA94, MAGNETICS,    VECTOR,412717,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nt/NT_P1150_1156_1157_Tanumbirini_MAG..DIR,NT_Tanumbirini_Magnetic_Line_Data,2007_1983_1985,Unknown,Unknown,400_300_500,GDA94,224,Unknown
GSWA_P1151_1209DEM..DIR,1151_1209,121.970899,126.021139,-23.035844,-19.9816,     GDA94, ELEVATION,    VECTOR,1019731,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1209DEM..DIR,GSWA_Central_Canning_GA_Onshore_Canning_Elevation_Line_Data,2007_2009,Unknown,Unknown,400,GDA94,2,Unknown
GSWA_P1151_1209demg.ers,1151_1209,121.970899,126.021571,-23.035644,-19.9816,     GDA94, ELEVATION,      GRID,71297,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1209demg.ers,GSWA_Central_Canning_GA_Onshore_Canning_Elevation_Grid_Geodetic,2007_2009,0.000833,Unknown,400,GDA94,2,80
GSWA_P1151_1209doseg.ers,1151_1209,121.970899,126.021571,-23.034811,-19.9816,     GDA94,RADIOMETRICS,      GRID,71278,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1209doseg.ers,GSWA_Central_Canning_GA_Onshore_Canning_Doserate_Grid_Geodetic,2007_2009,0.000833,Unknown,400,GDA94,2,80
GSWA_P1151_1209MAG..DIR,1151_1209,121.970899,126.021139,-23.035844,-19.9816,     GDA94, MAGNETICS,    VECTOR,1019731,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1209MAG..DIR,GSWA_Central_Canning_GA_Onshore_Canning_Magnetic_Line_Data,2007_2009,Unknown,Unknown,400,GDA94,2,Unknown
GSWA_P1151_1209pctkg.ers,1151_1209,121.970899,126.021571,-23.034811,-19.9816,     GDA94,RADIOMETRICS,      GRID,71278,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1209pctkg.ers,GSWA_Central_Canning_GA_Onshore_Canning_Percent_Potassium_Grid_Geodetic,2007_2009,0.000833,Unknown,400,GDA94,2,80
GSWA_P1151_1209ppmthg.ers,1151_1209,121.970899,126.021571,-23.034811,-19.9816,     GDA94,RADIOMETRICS,      GRID,71278,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1209ppmthg.ers,GSWA_Central_Canning_GA_Onshore_Canning_ppm_Thorium_Grid_Geodetic,2007_2009,0.000833,Unknown,400,GDA94,2,80
GSWA_P1151_1209ppmug.ers,1151_1209,121.970899,126.021571,-23.034811,-19.9816,     GDA94,RADIOMETRICS,      GRID,71278,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1209ppmug.ers,GSWA_Central_Canning_GA_Onshore_Canning_ppm_Uranium_Grid_Geodetic,2007_2009,0.000833,Unknown,400,GDA94,2,80
GSWA_P1151_1209RAD..DIR,1151_1209,121.970899,126.021139,-23.035537,-19.9816,     GDA94,RADIOMETRICS,    VECTOR,122561,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1209RAD..DIR,GSWA_Central_Canning_GA_Onshore_Canning_Radiometric_Line_Data,2007_2009,Unknown,Unknown,400,GDA94,2,Unknown
GSWA_P1151_1209tmig.ers,1151_1209,121.970899,126.021571,-23.035644,-19.9816,     GDA94, MAGNETICS,      GRID,71297,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1209tmig.ers,GSWA_Central_Canning_GA_Onshore_Canning_Magnetic_Grid_Geodetic,2007_2009,0.000833,Unknown,400,GDA94,2,80
GSQP1153_1154potg.ers,1153_1154,145.881653,147.823242,-23.134183,-19.669322,     GDA94,RADIOMETRICS,      GRID,38779,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1153_1154potg.ers,GSQ_Charters_Towers_Clermont_potassium_grid_geodetic,1988,0.000833,Unknown,400,GDA94,219,80
GSQP1153_1154thog.ers,1153_1154,145.881653,147.823242,-23.134183,-19.669322,     GDA94,RADIOMETRICS,      GRID,38779,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1153_1154thog.ers,GSQ_Charters_Towers_Clermont_thorium_grid_geodetic,1988,0.0008333,Unknown,400,GDA94,219,80
GSQP1153_1154tmig.ers,1153_1154,145.881653,147.823242,-23.135016,-19.669322,     GDA94,MAGNETICS,      GRID,38789,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1153_1154tmig.ers,GSQ_Charters_Towers_Clermont_magnetic_grid_geodetic,1988,0.000833,Unknown,400,GDA94,219,80
GSQP1153_1154totg.ers,1153_1154,145.881653,147.823242,-23.134183,-19.669322,     GDA94,RADIOMETRICS,      GRID,38779,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1153_1154totg.ers,GSQ_Charters_Towers_Clermont_total_count_grid_geodetic,1988,0.0008333,Unknown,400,GDA94,219,80
GSQP1153_1154urag.ers,1153_1154,145.881653,147.823242,-23.134183,-19.669322,     GDA94,RADIOMETRICS,      GRID,38779,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1153_1154urag.ers,GSQ_Charters_Towers_Clermont_uranium_grid_geodetic,1988,0.000833,Unknown,400,GDA94,219,80
GSQP1153_1154MAG..DIR,1153_1154,145.881653,147.822479,-23.135281,-19.669322,     GDA94,MAGNETICS,    VECTOR,273860,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1153_1154MAG..DIR,GSQ_Charters_Towers_Clermont_magnetic_line_data,1988,Unknown,Unknown,400,GDA94,219,Unknown
GSQP1153_1154RAD..DIR,1153_1154,145.882004,147.82193,-23.134645,-19.669322,     GDA94,RADIOMETRICS,    VECTOR,68516,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1153_1154RAD..DIR,GSQ_Charters_Towers_Clermont_radiometric_line_data,1988,Unknown,Unknown,400,GDA94,219,Unknown
P120MAG..DIR,120_555,139.405231,141.114779,-33.266138,-31.898613,     GDA94, MAGNETICS,    VECTOR,7095,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P120MAG..DIR,Olary_Chowilla_mag,1955_1989,Unknown,Unknown,1500,AGD66,1,Unknown
GSWA_P1151_1215DEM..DIR,1215_1151,124.490223,126.011668,-21.203092,-17.491101,     GDA94, ELEVATION,    VECTOR,907261,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1215DEM..DIR,GSWA_Crossland_Noonkanbah_East_Canning_1_GA_Canning_Basin_Onshore_Elevation_Line_Data,2009_2007,Unknown,Unknown,400,GDA94,2,Unknown
GSWA_P1151_1215demg.ers,1215_1151,124.490223,126.011829,-21.202619,-17.491101,     GDA94, ELEVATION,      GRID,32558,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1215demg.ers,GSWA_Crossland_Noonkanbah_East_Canning_1_GA_Canning_Basin_Onshore_Elevation_Grid_Geodetic,2009_2007,0.0008333,Unknown,400,GDA94,2,80
GSWA_P1151_1215doseg.ers,1215_1151,124.490229,126.011835,-21.202303,-17.491618,     GDA94,RADIOMETRICS,      GRID,32551,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1215doseg.ers,GSWA_Crossland_Noonkanbah_East_Canning_1_GA_Canning_Basin_Onshore_Doserate_Grid_Geodetic,2009_2007,0.0008333,Unknown,400,GDA94,2,80
GSWA_P1151_1215MAG..DIR,1215_1151,124.490223,126.011668,-21.203092,-17.491101,     GDA94, MAGNETICS,    VECTOR,977040,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1215MAG..DIR,GSWA_Crossland_Noonkanbah_East_Canning_1_GA_Canning_Basin_Onshore_Magnetic_Line_Data,2009_2007,Unknown,Unknown,400,GDA94,2,Unknown
GSWA_P1151_1215pctkg.ers,1215_1151,124.490229,126.011835,-21.202303,-17.491618,     GDA94,RADIOMETRICS,      GRID,32551,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1215pctkg.ers,GSWA_Crossland_Noonkanbah_East_Canning_1_GA_Canning_Basin_Onshore_Potassium_Grid_Geodetic,2009_2007,0.0008333,Unknown,400,GDA94,2,80
GSWA_P1151_1215ppmthg.ers,1215_1151,124.490229,126.011835,-21.202303,-17.491618,     GDA94,RADIOMETRICS,      GRID,32551,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1215ppmthg.ers,GSWA_Crossland_Noonkanbah_East_Canning_1_GA_Canning_Basin_Onshore_Thorium_Grid_Geodetic,2009_2007,0.0008333,Unknown,400,GDA94,2,80
GSWA_P1151_1215ppmug.ers,1215_1151,124.490229,126.011835,-21.202303,-17.491618,     GDA94,RADIOMETRICS,      GRID,32551,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1215ppmug.ers,GSWA_Crossland_Noonkanbah_East_Canning_1_GA_Canning_Basin_Onshore_Uranium_Grid_Geodetic,2009_2007,0.0008333,Unknown,400,GDA94,2,80
GSWA_P1151_1215RAD..DIR,1215_1151,124.490229,126.0115,-21.202859,-17.491618,     GDA94,RADIOMETRICS,    VECTOR,111780,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1215RAD..DIR,GSWA_Crossland_Noonkanbah_East_Canning_1_GA_Canning_Basin_Onshore_Radiometric_Line_Data,2009_2007,Unknown,Unknown,400,GDA94,2,Unknown
GSWA_P1151_1215tmig.ers,1215_1151,124.490223,126.011829,-21.202619,-17.491101,     GDA94, MAGNETICS,      GRID,32558,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1151_1215tmig.ers,GSWA_Crossland_Noonkanbah_East_Canning_1_GA_Canning_Basin_Onshore_Magnetic_Grid_Geodetic,2009_2007,0.0008333,Unknown,400,GDA94,2,80
GSWA_P1240_1241_Kauring_DEM..DIR,1240_1241,116.941784,117.164074,-32.00095,-31.801715,     GDA94, ELEVATION,    VECTOR,47384,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1240_1241_Kauring_DEM..DIR,GSWA_Kauring_Merged_Elevation_Line_Data,2012,Unknown,Unknown,100,GDA94,2,Unknown
GSWA_P1240_1241_Kauring_MAG..DIR,1240_1241,116.941784,117.164074,-32.00095,-31.801715,     GDA94, MAGNETICS,    VECTOR,55942,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1240_1241_Kauring_MAG..DIR,GSWA_Kauring_Merged_Magnetic_Line_Data,2012,Unknown,Unknown,100,GDA94,2,Unknown
GSWA_P1240_1241_Kauring_RAD..DIR,1240_1241,116.941822,117.164044,-32.000862,-31.801845,     GDA94,RADIOMETRICS,    VECTOR,6463,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1240_1241_Kauring_RAD..DIR,GSWA_Kauring_Merged_Radiometric_Line_Data,2012,Unknown,Unknown,100,GDA94,2,Unknown
GSWA_P1240_1241_Kauring_demg.ers,1240_1241,116.9416,117.1642,-31.9996,-31.8018,GDA94,ELEVATION,GRID,4412,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1240_1241_Kauring_demg.ers,GSWA_Kauring_Merged_Elevation_Grid_Geodetic,2012,0.0002,Unknown,100,GDA94,2,20
GSWA_P1240_1241_Kauring_doseg.ers,1240_1241,116.9418,117.1642,-31.9996,-31.8018,GDA94,RADIOMETRICS,GRID,4408,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1240_1241_Kauring_doseg.ers,GSWA_Kauring_Merged_Doserate_Grid_Geodetic,2012,0.0002,Unknown,100,GDA94,2,20
GSWA_P1240_1241_Kauring_pctkg.ers,1240_1241,116.9418,117.1642,-31.9996,-31.8018,GDA94,RADIOMETRICS,GRID,4408,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1240_1241_Kauring_pctkg.ers,GSWA_Kauring_Merged_Potassium_Grid_Geodetic,2012,0.0002,Unknown,100,GDA94,2,20
GSWA_P1240_1241_Kauring_ppmthg.ers,1240_1241,116.9418,117.1642,-31.9996,-31.8018,GDA94,RADIOMETRICS,GRID,4408,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1240_1241_Kauring_ppmthg.ers,GSWA_Kauring_Merged_Thorium_Grid_Geodetic,2012,0.0002,Unknown,100,GDA94,2,20
GSWA_P1240_1241_Kauring_ppmug.ers,1240_1241,116.9418,117.1642,-31.9996,-31.8018,GDA94,RADIOMETRICS,GRID,4408,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1240_1241_Kauring_ppmug.ers,GSWA_Kauring_Merged_Uranium_Grid_Geodetic,2012,0.0002,Unknown,100,GDA94,2,20
GSWA_P1240_1241_Kauring_tmig.ers,1240_1241,116.9416,117.1642,-31.9996,-31.8018,GDA94,MAGNETICS,GRID,4412,http://www.ga.gov.au/gadds/servlet/jetstreamDB/wa/GSWA_P1240_1241_Kauring_tmig.ers,GSWA_Kauring_Merged_TMI_Grid_Geodetic,2012,0.0002,Unknown,100,GDA94,2,20
P199_227MAG..DIR,199_227,133.369428,136.581485,-32.518333,-30.675964,     GDA94, MAGNETICS,    VECTOR,14201,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P199_227MAG..DIR,Childara_Gairdner_Eyre_Peninsula_North_mag,1959_1961,Unknown,Unknown,1600,AGD66,1,Unknown
P564_582demg.ers,564_582,142.359459,144.280285,-38.064399,-36.928538,     GDA94, ELEVATION,      GRID,12583,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P564_582demg.ers,Ararat_Ballarat_elevation_grid_geodetic,1990_1992,0.000833,Unknown,Unknown,AGD66,1,80
P564_582potg.ers,564_582,142.399666,144.10299,-38.100183,-36.896829,     GDA94,RADIOMETRICS,      GRID,11821,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P564_582potg.ers,Ararat_Ballarat_potassium_grid_geodetic,1990_1992,0.000833,Unknown,Unknown,AGD66,1,80
P564_582thog.ers,564_582,142.401332,144.051326,-38.048516,-36.948495,     GDA94,RADIOMETRICS,      GRID,10468,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P564_582thog.ers,Ararat_Ballarat_thorium_grid_geodetic,1990_1992,0.000833,Unknown,Unknown,AGD66,1,80
P564_582tmig.ers,564_582,142.399666,144.10299,-38.100183,-36.896829,     GDA94, MAGNETICS,      GRID,11820,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P564_582tmig.ers,Ararat_Ballarat_magnetic_grid_geodetic,1990_1992,0.000833,Unknown,Unknown,AGD66,1,80
P564_582totg.ers,564_582,142.399666,144.10299,-38.100183,-36.896829,     GDA94,RADIOMETRICS,      GRID,11820,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P564_582totg.ers,Ararat_Ballarat_total_count_grid_geodetic,1990_1992,0.000833,Unknown,Unknown,AGD66,1,80
P564_582urag.ers,564_582,142.399666,144.10299,-38.100183,-36.896829,     GDA94,RADIOMETRICS,      GRID,11820,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P564_582urag.ers,Ararat_Ballarat_uranium_grid_geodetic,1990_1992,0.000833,Unknown,Unknown,AGD66,1,80
P564_582DEM..DIR,564_582,142.359442,144.280491,-38.064436,-36.92854,     GDA94, ELEVATION,    VECTOR,60124,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P564_582DEM..DIR,Ararat_Ballarat_Vic_ele,1990_1992,Unknown,Unknown,200_400,AGD66,1,Unknown
P564_582MAG..DIR,564_582,142.359438,144.117578,-38.064436,-36.928546,     GDA94, MAGNETICS,    VECTOR,222845,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P564_582MAG..DIR,Ararat_Ballarat_Vic_mag,1990_1992,Unknown,Unknown,200_400,AGD66,1,Unknown
P564_582RADOLD..DIR,564_582,142.359438,144.117578,-38.064436,-36.928546,     GDA94,RADIOMETRICS,    VECTOR,36858,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P564_582RADOLD..DIR,Ararat_Ballarat_Vic_rad,1990_1992,Unknown,Unknown,200_400,AGD66,1,Unknown
P566_567potg.ers,566_567,142.603174,144.067667,-37.27588,-36.471052,     GDA94,RADIOMETRICS,      GRID,27136,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P566_567potg.ers,St_Arnaud_potassium_grid_geodetic,1990,0.000417,Unknown,Unknown,AGD66,1,40
P566_567thog.ers,566_567,142.603174,144.067667,-37.27588,-36.471052,     GDA94,RADIOMETRICS,      GRID,27136,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P566_567thog.ers,St_Arnaud_thorium_grid_geodetic,1990,0.000417,Unknown,Unknown,AGD66,1,40
P566_567tmig.ers,566_567,142.639975,144.012468,-37.275655,-36.471052,     GDA94, MAGNETICS,      GRID,25465,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P566_567tmig.ers,St_Arnaud_magnetic_grid_geodetic,1990,0.000417,Unknown,Unknown,AGD66,1,40
